filename,category,source_dataset,source_id,source_group,source_filename,source_sha256,derived_sha256,variant_index,event_time_s,sample_rate_hz,duration_s,seed,transform_name,event_offset_s,gain_db,speed_factor,highpass_hz,lowpass_hz,compression_drive,signal_to_noise_db,background_scale,background_file,background_category,background_source_group,limiter_gain
gunshot_gunfire__fsd50k__dev__348685__0182__r0__aug1.wav,gunshot_gunfire,FSD50K,348685,freesound:348685,gunshot_gunfire__fsd50k__dev__348685__0182__r0.wav,9a91493f5e4ade050ae1d485dc3f0bd300d4934c8eaea47b8ad7cc2723568eb0,58359c091deb5b78fd951dd0e058b6ec12710a28f3bbd8b7f164f5f94cda9114,1,0.022472,44100,1.0,451,position_gain,0.199007,-11.0406,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__348685__0182__r0__aug2.wav,gunshot_gunfire,FSD50K,348685,freesound:348685,gunshot_gunfire__fsd50k__dev__348685__0182__r0.wav,9a91493f5e4ade050ae1d485dc3f0bd300d4934c8eaea47b8ad7cc2723568eb0,48baef84c8937370abffe6333e5181e19f93479922927e3db7b38e67ddfad1b8,2,0.022472,44100,1.0,451,position_gain_background,0.766026,-3.799,1.0,,,1.0,13.444,0.30252714,2-102568-A-35.wav,washing_machine,esc50:102568,1.0
gunshot_gunfire__fsd50k__dev__348685__0182__r0__aug3.wav,gunshot_gunfire,FSD50K,348685,freesound:348685,gunshot_gunfire__fsd50k__dev__348685__0182__r0.wav,9a91493f5e4ade050ae1d485dc3f0bd300d4934c8eaea47b8ad7cc2723568eb0,74683816acd676bb0a2d1790ad1214da029f81a5faf435875765714cd9768572,3,0.022472,44100,1.0,451,position_filter_background,0.34685,-7.9031,1.0,127.963,6142.718,1.0,21.3146,0.15883982,2-99796-A-32.wav,keyboard_typing,esc50:99796,1.0
gunshot_gunfire__fsd50k__dev__348685__0182__r0__aug4.wav,gunshot_gunfire,FSD50K,348685,freesound:348685,gunshot_gunfire__fsd50k__dev__348685__0182__r0.wav,9a91493f5e4ade050ae1d485dc3f0bd300d4934c8eaea47b8ad7cc2723568eb0,ea37734c4f45b5642995790fd3b977ef1f6907d5d10584bb4fbce4bb0996e115,4,0.022472,44100,1.0,451,position_speed_gain,0.66691,-9.0977,0.960944,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__348685__0182__r0__aug5.wav,gunshot_gunfire,FSD50K,348685,freesound:348685,gunshot_gunfire__fsd50k__dev__348685__0182__r0.wav,9a91493f5e4ade050ae1d485dc3f0bd300d4934c8eaea47b8ad7cc2723568eb0,bc5023926de9cbc167f5885496f3ab974a51ab6d25a625dec390c6fcc2403df7,5,0.022472,44100,1.0,451,position_compression_background,0.736107,-11.9258,1.0,,,1.53585,12.9202,0.02647046,2-121909-A-35.wav,washing_machine,esc50:121909,1.0
gunshot_gunfire__fsd50k__dev__349217__0183__r0__aug0.wav,gunshot_gunfire,FSD50K,349217,freesound:349217,gunshot_gunfire__fsd50k__dev__349217__0183__r0.wav,cc6937a6678da09d5243a97e97ddcc28ca81c57fc11c774c084b3f1a53d30bf7,ac68e6283274f3038c6064f16b52c004eb37356ba48de341604d6903f415cf0d,0,0.012494,44100,1.0,451,position_only,0.179972,0.0,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__349217__0183__r0__aug1.wav,gunshot_gunfire,FSD50K,349217,freesound:349217,gunshot_gunfire__fsd50k__dev__349217__0183__r0.wav,cc6937a6678da09d5243a97e97ddcc28ca81c57fc11c774c084b3f1a53d30bf7,465cbe7cde049bc7823c57484d87543bdf233249af2634a33af09da4bc921445,1,0.012494,44100,1.0,451,position_gain,0.495723,0.5211,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__349217__0183__r0__aug2.wav,gunshot_gunfire,FSD50K,349217,freesound:349217,gunshot_gunfire__fsd50k__dev__349217__0183__r0.wav,cc6937a6678da09d5243a97e97ddcc28ca81c57fc11c774c084b3f1a53d30bf7,6e48afe278f43f571aed8d1f24b4856ca84e866f0abbc0e91a6fd1814605fcb8,2,0.012494,44100,1.0,451,position_gain_background,0.580697,-6.8274,1.0,,,1.0,13.1575,0.0421728,3-164630-A-11.wav,sea_waves,esc50:164630,1.0
gunshot_gunfire__fsd50k__dev__349217__0183__r0__aug3.wav,gunshot_gunfire,FSD50K,349217,freesound:349217,gunshot_gunfire__fsd50k__dev__349217__0183__r0.wav,cc6937a6678da09d5243a97e97ddcc28ca81c57fc11c774c084b3f1a53d30bf7,9274655464c5bf202fbf9735479b682a3b344fbe2581334adc61d4030c6a9be3,3,0.012494,44100,1.0,451,position_filter_background,0.641341,1.6439,1.0,237.477,6936.418,1.0,19.1863,0.29540328,1-48413-A-38.wav,clock_tick,esc50:48413,1.0
gunshot_gunfire__fsd50k__dev__349217__0183__r0__aug4.wav,gunshot_gunfire,FSD50K,349217,freesound:349217,gunshot_gunfire__fsd50k__dev__349217__0183__r0.wav,cc6937a6678da09d5243a97e97ddcc28ca81c57fc11c774c084b3f1a53d30bf7,c14ed564833852f0fee8d5d9be47b495b1c1a6b2cfe63861ab7348223a13d76c,4,0.012494,44100,1.0,451,position_speed_gain,0.605512,-2.1244,0.994763,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__349217__0183__r0__aug5.wav,gunshot_gunfire,FSD50K,349217,freesound:349217,gunshot_gunfire__fsd50k__dev__349217__0183__r0.wav,cc6937a6678da09d5243a97e97ddcc28ca81c57fc11c774c084b3f1a53d30bf7,971ff971f67f4635b11f7b3d36576634b51b7312f795038558547bb1f8d8a6f1,5,0.012494,44100,1.0,451,position_compression_background,0.578509,-9.0971,1.0,,,1.22715,12.7009,0.01471116,1-27166-A-35.wav,washing_machine,esc50:27166,1.0
gunshot_gunfire__fsd50k__dev__362471__0184__r0__aug0.wav,gunshot_gunfire,FSD50K,362471,freesound:362471,gunshot_gunfire__fsd50k__dev__362471__0184__r0.wav,89b6a719bbc6fdce86070cf4067626f5812c87585674bd0db7f8992e3bfe8b71,ae129fc51ed569c92cbfa1da5c9c3bbe47d3187ff17f4cb503400c425cd7bd6c,0,0.152177,44100,1.0,451,position_only,0.387314,0.0,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__362471__0184__r0__aug1.wav,gunshot_gunfire,FSD50K,362471,freesound:362471,gunshot_gunfire__fsd50k__dev__362471__0184__r0.wav,89b6a719bbc6fdce86070cf4067626f5812c87585674bd0db7f8992e3bfe8b71,7fd8422f8dadda4eef0ea536307d519a0b96ddcd1cc10dce69b3c66d1821015f,1,0.152177,44100,1.0,451,position_gain,0.718225,4.1072,1.0,,,1.0,,,,,,0.78461929
gunshot_gunfire__fsd50k__dev__362471__0184__r0__aug2.wav,gunshot_gunfire,FSD50K,362471,freesound:362471,gunshot_gunfire__fsd50k__dev__362471__0184__r0.wav,89b6a719bbc6fdce86070cf4067626f5812c87585674bd0db7f8992e3bfe8b71,587e82c874f014a22cb89dc9de5be7102b1d8ed5bf0ace6084dbbf69d3d27f6c,2,0.152177,44100,1.0,451,position_gain_background,0.402006,-10.534,1.0,,,1.0,11.9196,0.06224463,1-32373-A-35.wav,washing_machine,esc50:32373,1.0
gunshot_gunfire__fsd50k__dev__362471__0184__r0__aug3.wav,gunshot_gunfire,FSD50K,362471,freesound:362471,gunshot_gunfire__fsd50k__dev__362471__0184__r0.wav,89b6a719bbc6fdce86070cf4067626f5812c87585674bd0db7f8992e3bfe8b71,5bd772fc131aa390728eb47fee05f55c5b7ae2ac24f9c51fe46c19118dfbc517,3,0.152177,44100,1.0,451,position_filter_background,0.319771,4.1691,1.0,245.035,7641.05,1.0,21.1971,0.25692395,2-120333-A-32.wav,keyboard_typing,esc50:120333,0.53639525
gunshot_gunfire__fsd50k__dev__362471__0184__r0__aug4.wav,gunshot_gunfire,FSD50K,362471,freesound:362471,gunshot_gunfire__fsd50k__dev__362471__0184__r0.wav,89b6a719bbc6fdce86070cf4067626f5812c87585674bd0db7f8992e3bfe8b71,9743af4fceaf6a43bd56388cd404dbf71c7ccf7d589378c0a937ecd361b7097f,4,0.152177,44100,1.0,451,position_speed_gain,0.686434,-5.3627,0.978428,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__362471__0184__r0__aug5.wav,gunshot_gunfire,FSD50K,362471,freesound:362471,gunshot_gunfire__fsd50k__dev__362471__0184__r0.wav,89b6a719bbc6fdce86070cf4067626f5812c87585674bd0db7f8992e3bfe8b71,733ca1b09352baf01c52f013cd98c60971da1c7e89288a9395121397c3fc868a,5,0.152177,44100,1.0,451,position_compression_background,0.170408,-9.0378,1.0,,,1.66938,23.5954,0.03048133,1-28135-A-11.wav,sea_waves,esc50:28135,1.0
gunshot_gunfire__fsd50k__dev__362486__0185__r0__aug0.wav,gunshot_gunfire,FSD50K,362486,freesound:362486,gunshot_gunfire__fsd50k__dev__362486__0185__r0.wav,86a18b1ecc5b30328eb3985bb049c0f386c3aa8a911dab3198d38bbd08e24680,5dffe1d2e26439b92f7293e054e1393a02caa5f507e72c636672d11e85187b97,0,0.286871,44100,1.0,451,position_only,0.189057,0.0,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__362486__0185__r0__aug1.wav,gunshot_gunfire,FSD50K,362486,freesound:362486,gunshot_gunfire__fsd50k__dev__362486__0185__r0.wav,86a18b1ecc5b30328eb3985bb049c0f386c3aa8a911dab3198d38bbd08e24680,72ed8e3459a3296e07196653ac2d39b2b531d3381caf087de79619ebe2aaaa8b,1,0.286871,44100,1.0,451,position_gain,0.732147,0.5818,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__362486__0185__r0__aug2.wav,gunshot_gunfire,FSD50K,362486,freesound:362486,gunshot_gunfire__fsd50k__dev__362486__0185__r0.wav,86a18b1ecc5b30328eb3985bb049c0f386c3aa8a911dab3198d38bbd08e24680,497cc64c2f426516cea21c6e21606f9aa144b0fbee0d8b3097978ccac9205238,2,0.286871,44100,1.0,451,position_gain_background,0.174691,2.9751,1.0,,,1.0,21.9406,0.02808721,2-102852-A-11.wav,sea_waves,esc50:102852,1.0
gunshot_gunfire__fsd50k__dev__362486__0185__r0__aug3.wav,gunshot_gunfire,FSD50K,362486,freesound:362486,gunshot_gunfire__fsd50k__dev__362486__0185__r0.wav,86a18b1ecc5b30328eb3985bb049c0f386c3aa8a911dab3198d38bbd08e24680,9ff8030a8aaa3b6405720b83ccbab8f7a462f256fd75c17f92c74d2fca93ea70,3,0.286871,44100,1.0,451,position_filter_background,0.630431,-10.9338,1.0,109.023,7428.77,1.0,21.0362,0.01476412,2-133863-A-11.wav,sea_waves,esc50:133863,1.0
gunshot_gunfire__fsd50k__dev__362486__0185__r0__aug4.wav,gunshot_gunfire,FSD50K,362486,freesound:362486,gunshot_gunfire__fsd50k__dev__362486__0185__r0.wav,86a18b1ecc5b30328eb3985bb049c0f386c3aa8a911dab3198d38bbd08e24680,ac88db68292b00f200dd14221e6a3d55960a25129e3e03f2b591e7cb8e81963a,4,0.286871,44100,1.0,451,position_speed_gain,0.230366,2.9146,1.023759,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__362486__0185__r0__aug5.wav,gunshot_gunfire,FSD50K,362486,freesound:362486,gunshot_gunfire__fsd50k__dev__362486__0185__r0.wav,86a18b1ecc5b30328eb3985bb049c0f386c3aa8a911dab3198d38bbd08e24680,97d026782792c10b9867f32d1009c814329dfedb84e2e4933b912269af07c4eb,5,0.286871,44100,1.0,451,position_compression_background,0.634951,-5.5832,1.0,,,1.41999,24.7276,0.04092628,2-102567-B-35.wav,washing_machine,esc50:102567,1.0
gunshot_gunfire__fsd50k__dev__362487__0186__r0__aug0.wav,gunshot_gunfire,FSD50K,362487,freesound:362487,gunshot_gunfire__fsd50k__dev__362487__0186__r0.wav,706beb56fd2f430cfe75f14fe72813d3fdd9018113d8b3cdf00c509d0b5f3af8,896bfb3ee2d8e5ff8d5d275565b6f65a20afd738660723a03a8716bdf6773f5a,0,0.037438,44100,1.0,451,position_only,0.158395,0.0,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__362487__0186__r0__aug1.wav,gunshot_gunfire,FSD50K,362487,freesound:362487,gunshot_gunfire__fsd50k__dev__362487__0186__r0.wav,706beb56fd2f430cfe75f14fe72813d3fdd9018113d8b3cdf00c509d0b5f3af8,0b8b16c8c588037f71952d227e79eed854fec7d4385f7855e45719f0c83f3770,1,0.037438,44100,1.0,451,position_gain,0.35344,-5.4722,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__362487__0186__r0__aug2.wav,gunshot_gunfire,FSD50K,362487,freesound:362487,gunshot_gunfire__fsd50k__dev__362487__0186__r0.wav,706beb56fd2f430cfe75f14fe72813d3fdd9018113d8b3cdf00c509d0b5f3af8,6b017e2f0d831474570f9bbc467fe86465b0b8c61b8b74b00fcad73eed9d535e,2,0.037438,44100,1.0,451,position_gain_background,0.427741,-2.3494,1.0,,,1.0,19.6963,3.40786776,3-166125-A-23.wav,breathing,esc50:166125,1.0
gunshot_gunfire__fsd50k__dev__362487__0186__r0__aug3.wav,gunshot_gunfire,FSD50K,362487,freesound:362487,gunshot_gunfire__fsd50k__dev__362487__0186__r0.wav,706beb56fd2f430cfe75f14fe72813d3fdd9018113d8b3cdf00c509d0b5f3af8,9654d4690def4a99522e944a7fa5c59ff38540ff265507e15e68336ea9cd5304,3,0.037438,44100,1.0,451,position_filter_background,0.705074,-5.6354,1.0,178.84,5555.617,1.0,22.2976,0.03228798,1-84393-A-32.wav,keyboard_typing,esc50:84393,1.0
gunshot_gunfire__fsd50k__dev__362487__0186__r0__aug4.wav,gunshot_gunfire,FSD50K,362487,freesound:362487,gunshot_gunfire__fsd50k__dev__362487__0186__r0.wav,706beb56fd2f430cfe75f14fe72813d3fdd9018113d8b3cdf00c509d0b5f3af8,f132ef75d73fb5024fa3b170a13005f5f6173fedc8c1420a28990a57e0f599f2,4,0.037438,44100,1.0,451,position_speed_gain,0.408602,0.3701,1.030268,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__362487__0186__r0__aug5.wav,gunshot_gunfire,FSD50K,362487,freesound:362487,gunshot_gunfire__fsd50k__dev__362487__0186__r0.wav,706beb56fd2f430cfe75f14fe72813d3fdd9018113d8b3cdf00c509d0b5f3af8,949d8d00dc6fa1d967b770ca3f825120b03f68a7a5e7b04d72bb7a9b69f2fa5f,5,0.037438,44100,1.0,451,position_compression_background,0.56062,-3.2817,1.0,,,1.69483,19.9613,0.94892529,2-84965-A-23.wav,breathing,esc50:84965,1.0
gunshot_gunfire__fsd50k__dev__364976__0187__r0__aug0.wav,gunshot_gunfire,FSD50K,364976,freesound:364976,gunshot_gunfire__fsd50k__dev__364976__0187__r0.wav,05462c09d62e146d53bf46b2592d01fb445d2c83ddb4f9d5903fae9372af7945,ad597d233ab4d08d51ee356e3107d567318581a4d27050d6b1e754a4ec196b00,0,0.127234,44100,1.0,451,position_only,0.286123,0.0,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__364976__0187__r0__aug1.wav,gunshot_gunfire,FSD50K,364976,freesound:364976,gunshot_gunfire__fsd50k__dev__364976__0187__r0.wav,05462c09d62e146d53bf46b2592d01fb445d2c83ddb4f9d5903fae9372af7945,9a8146ca1a19a058c277d873b422c6a41291cf421cf9c3cf77462285bbadf9cc,1,0.127234,44100,1.0,451,position_gain,0.481542,-3.6827,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__364976__0187__r0__aug2.wav,gunshot_gunfire,FSD50K,364976,freesound:364976,gunshot_gunfire__fsd50k__dev__364976__0187__r0.wav,05462c09d62e146d53bf46b2592d01fb445d2c83ddb4f9d5903fae9372af7945,edbea12b2a6575b196641eecec047e12d16d8b44dc2ffc730543d2f3498c9f03,2,0.127234,44100,1.0,451,position_gain_background,0.715723,2.7943,1.0,,,1.0,14.8418,21857.09697123,1-36393-A-23.wav,breathing,esc50:36393,0.77636179
gunshot_gunfire__fsd50k__dev__364976__0187__r0__aug3.wav,gunshot_gunfire,FSD50K,364976,freesound:364976,gunshot_gunfire__fsd50k__dev__364976__0187__r0.wav,05462c09d62e146d53bf46b2592d01fb445d2c83ddb4f9d5903fae9372af7945,366c9f08f70ca97845f9dda307a4c88f54a5de51f41c458ed7d40399f40fac35,3,0.127234,44100,1.0,451,position_filter_background,0.187883,-7.6346,1.0,85.354,7538.04,1.0,10.7236,1.99702804,3-112557-B-23.wav,breathing,esc50:112557,1.0
gunshot_gunfire__fsd50k__dev__364976__0187__r0__aug4.wav,gunshot_gunfire,FSD50K,364976,freesound:364976,gunshot_gunfire__fsd50k__dev__364976__0187__r0.wav,05462c09d62e146d53bf46b2592d01fb445d2c83ddb4f9d5903fae9372af7945,f06e6d96e313e5c71a7262a303c128f24a4cef74181b6ea067b3a878205605fd,4,0.127234,44100,1.0,451,position_speed_gain,0.325858,-4.9102,1.034035,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__364976__0187__r0__aug5.wav,gunshot_gunfire,FSD50K,364976,freesound:364976,gunshot_gunfire__fsd50k__dev__364976__0187__r0.wav,05462c09d62e146d53bf46b2592d01fb445d2c83ddb4f9d5903fae9372af7945,2e3fbe1a35464b262810d283f5de51d5fd4918c4ec685d6ece596b72dfc32bbe,5,0.127234,44100,1.0,451,position_compression_background,0.248983,-11.6637,1.0,,,1.36529,11.1354,0.99182074,2-109316-A-32.wav,keyboard_typing,esc50:109316,1.0
gunshot_gunfire__fsd50k__dev__365905__0188__r0__aug0.wav,gunshot_gunfire,FSD50K,365905,freesound:365905,gunshot_gunfire__fsd50k__dev__365905__0188__r0.wav,50bf968a606ed9ea1031453da62c03cef8c81b7cd429b7af7950b016b182cbb2,9c50784fb4c92157306340cadeabc6082af21853a998585d70f92b2252e679f6,0,0.10229,44100,1.0,451,position_only,0.23814,0.0,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__365905__0188__r0__aug1.wav,gunshot_gunfire,FSD50K,365905,freesound:365905,gunshot_gunfire__fsd50k__dev__365905__0188__r0.wav,50bf968a606ed9ea1031453da62c03cef8c81b7cd429b7af7950b016b182cbb2,40e233b0b10cefc8103843849f4362f666908d5caa40241db8235738190620ae,1,0.10229,44100,1.0,451,position_gain,0.55486,-7.1852,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__365905__0188__r0__aug2.wav,gunshot_gunfire,FSD50K,365905,freesound:365905,gunshot_gunfire__fsd50k__dev__365905__0188__r0.wav,50bf968a606ed9ea1031453da62c03cef8c81b7cd429b7af7950b016b182cbb2,533693cd942d15ee7394a68f38e61250af4242082cfa4431a75545ef467ad430,2,0.10229,44100,1.0,451,position_gain_background,0.312375,-1.2825,1.0,,,1.0,14.6804,0.43949341,2-104168-A-32.wav,keyboard_typing,esc50:104168,1.0
gunshot_gunfire__fsd50k__dev__365905__0188__r0__aug3.wav,gunshot_gunfire,FSD50K,365905,freesound:365905,gunshot_gunfire__fsd50k__dev__365905__0188__r0.wav,50bf968a606ed9ea1031453da62c03cef8c81b7cd429b7af7950b016b182cbb2,d0dada343ee6df9d978a4af18a45fd7a87424ca4973615d54997d541ddff55f5,3,0.10229,44100,1.0,451,position_filter_background,0.736756,-1.8873,1.0,213.784,7643.446,1.0,20.7684,0.20620781,3-144120-A-32.wav,keyboard_typing,esc50:144120,1.0
gunshot_gunfire__fsd50k__dev__365905__0188__r0__aug4.wav,gunshot_gunfire,FSD50K,365905,freesound:365905,gunshot_gunfire__fsd50k__dev__365905__0188__r0.wav,50bf968a606ed9ea1031453da62c03cef8c81b7cd429b7af7950b016b182cbb2,7d7755efe282fedc227198b573e99a4c80e9aaaa6b7cd159069f7500e76968ea,4,0.10229,44100,1.0,451,position_speed_gain,0.648889,-10.867,1.028832,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__365905__0188__r0__aug5.wav,gunshot_gunfire,FSD50K,365905,freesound:365905,gunshot_gunfire__fsd50k__dev__365905__0188__r0.wav,50bf968a606ed9ea1031453da62c03cef8c81b7cd429b7af7950b016b182cbb2,916ed3f127ad14398a48300900e7db74786e7deb9d003e882e42c57fd38d6f7c,5,0.10229,44100,1.0,451,position_compression_background,0.796964,-4.8465,1.0,,,1.59709,18.4608,0.0091235,1-23996-B-35.wav,washing_machine,esc50:23996,1.0
gunshot_gunfire__fsd50k__dev__369525__0189__r0__aug0.wav,gunshot_gunfire,FSD50K,369525,freesound:369525,gunshot_gunfire__fsd50k__dev__369525__0189__r0.wav,a1d7888a1b0f2d96dd78370a5071720649eed2c5bfabc2bd594b661e3fe67e46,e77f88872b10ec69015f1645501f967023456268d3916cca6a0cc770ce02e3be,0,0.202063,44100,1.0,451,position_only,0.634394,0.0,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__369525__0189__r0__aug1.wav,gunshot_gunfire,FSD50K,369525,freesound:369525,gunshot_gunfire__fsd50k__dev__369525__0189__r0.wav,a1d7888a1b0f2d96dd78370a5071720649eed2c5bfabc2bd594b661e3fe67e46,35e2a3d2c42f88ff814fabe1780fadb7d00107c07eee4c9991ebee2fc7db6fd4,1,0.202063,44100,1.0,451,position_gain,0.726088,2.739,1.0,,,1.0,,,,,,0.98561302
gunshot_gunfire__fsd50k__dev__369525__0189__r0__aug2.wav,gunshot_gunfire,FSD50K,369525,freesound:369525,gunshot_gunfire__fsd50k__dev__369525__0189__r0.wav,a1d7888a1b0f2d96dd78370a5071720649eed2c5bfabc2bd594b661e3fe67e46,590ad4e22c7d544ad86fd0dc2aca23906fa271eab535223e598a6255fe36e7f1,2,0.202063,44100,1.0,451,position_gain_background,0.756913,4.8143,1.0,,,1.0,13.9889,0.05377192,1-23996-A-35.wav,washing_machine,esc50:23996,0.77762934
gunshot_gunfire__fsd50k__dev__369525__0189__r0__aug3.wav,gunshot_gunfire,FSD50K,369525,freesound:369525,gunshot_gunfire__fsd50k__dev__369525__0189__r0.wav,a1d7888a1b0f2d96dd78370a5071720649eed2c5bfabc2bd594b661e3fe67e46,9195ef50569af4ae81d4f40f281ce4bf77a50edac08d52b5385c15ea37dc3a3a,3,0.202063,44100,1.0,451,position_filter_background,0.16349,-8.8028,1.0,173.782,6900.136,1.0,10.6173,0.00984925,2-82455-A-23.wav,breathing,esc50:82455,1.0
gunshot_gunfire__fsd50k__dev__369525__0189__r0__aug4.wav,gunshot_gunfire,FSD50K,369525,freesound:369525,gunshot_gunfire__fsd50k__dev__369525__0189__r0.wav,a1d7888a1b0f2d96dd78370a5071720649eed2c5bfabc2bd594b661e3fe67e46,549157890f2aa7cbd53dae56ad35b020885ec5ad051502642211511f61174913,4,0.202063,44100,1.0,451,position_speed_gain,0.183655,-10.5471,1.018329,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__369525__0189__r0__aug5.wav,gunshot_gunfire,FSD50K,369525,freesound:369525,gunshot_gunfire__fsd50k__dev__369525__0189__r0.wav,a1d7888a1b0f2d96dd78370a5071720649eed2c5bfabc2bd594b661e3fe67e46,0b24017b51eea927e0474c74ff6ee265ad5485156deb25c334c2ff861f3d2928,5,0.202063,44100,1.0,451,position_compression_background,0.400424,-8.0179,1.0,,,1.31134,14.3027,0.0200044,2-82455-A-23.wav,breathing,esc50:82455,1.0
gunshot_gunfire__fsd50k__dev__369530__0190__r0__aug0.wav,gunshot_gunfire,FSD50K,369530,freesound:369530,gunshot_gunfire__fsd50k__dev__369530__0190__r0.wav,6bdcc9fd710fe2d9e88025831544a35e416d830c746ccb1ff4f11131a0fdb0dc,0073f2d4cfcc14fde586a2bebe13c1ce4445c67e70e90fe01bebc14ec3ec5d6b,0,1.568957,44100,1.0,451,position_only,0.181173,0.0,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__369530__0190__r0__aug1.wav,gunshot_gunfire,FSD50K,369530,freesound:369530,gunshot_gunfire__fsd50k__dev__369530__0190__r0.wav,6bdcc9fd710fe2d9e88025831544a35e416d830c746ccb1ff4f11131a0fdb0dc,2e515b43398072ee797080dd968ac75641a0a2567506ef943caebfcc34ca8247,1,1.568957,44100,1.0,451,position_gain,0.172016,-1.3704,1.0,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__369530__0190__r0__aug2.wav,gunshot_gunfire,FSD50K,369530,freesound:369530,gunshot_gunfire__fsd50k__dev__369530__0190__r0.wav,6bdcc9fd710fe2d9e88025831544a35e416d830c746ccb1ff4f11131a0fdb0dc,6d0d9e103f09fb526d50e04f0cb1af025ad540a633e65eb975cc58a5e9575e5d,2,1.568957,44100,1.0,451,position_gain_background,0.494189,-3.9081,1.0,,,1.0,15.9786,640.69835304,1-36397-A-23.wav,breathing,esc50:36397,1.0
gunshot_gunfire__fsd50k__dev__369530__0190__r0__aug3.wav,gunshot_gunfire,FSD50K,369530,freesound:369530,gunshot_gunfire__fsd50k__dev__369530__0190__r0.wav,6bdcc9fd710fe2d9e88025831544a35e416d830c746ccb1ff4f11131a0fdb0dc,6732ea314172fc6dba09ebc9ffa44344c41a158a1073a62df40c99d06c3e4418,3,1.568957,44100,1.0,451,position_filter_background,0.333312,-0.2102,1.0,191.949,5580.311,1.0,10.1752,0.07614977,2-88724-A-38.wav,clock_tick,esc50:88724,1.0
gunshot_gunfire__fsd50k__dev__369530__0190__r0__aug4.wav,gunshot_gunfire,FSD50K,369530,freesound:369530,gunshot_gunfire__fsd50k__dev__369530__0190__r0.wav,6bdcc9fd710fe2d9e88025831544a35e416d830c746ccb1ff4f11131a0fdb0dc,27762b6b658e000049cfab30de3b3ad55a63c5e8dfbe110fe3f9b272816b561b,4,1.568957,44100,1.0,451,position_speed_gain,0.562549,0.4475,1.013564,,,1.0,,,,,,1.0
gunshot_gunfire__fsd50k__dev__369530__0190__r0__aug5.wav,gunshot_gunfire,FSD50K,369530,freesound:369530,gunshot_gunfire__fsd50k__dev__369530__0190__r0.wav,6bdcc9fd710fe2d9e88025831544a35e416d830c746ccb1ff4f11131a0fdb0dc,3332462b89f1f95ed27569290bdb00c0ff4859a39ae791a581888d16aa0f8e72,5,1.568957,44100,1.0,451,position_compression_background,0.52217,-9.0497,1.0,,,1.27038,23.822,0.00208041,2-155801-A-11.wav,sea_waves,esc50:155801,1.0
gunshot_gunfire__fsd50k__dev__369781__0191__r0__aug0.wav,gunshot_gunfire,FSD50K,369781,freesound:369781,gunshot_gunfire__fsd50k__dev__369781__0191__r0.wav,16527d7c43b957d9641161ab07655aa606d1c41e36a16391a0c76c6af46ac84c,3b5b963ac596ebaf54e7e8015e224577a5e416949a24012029e906b9cc1c6fc3,0,0.022472,44100,1.0,451,position_only,0.756355,0.0,1.0,,,1.0,,,,,,0.89125094
gunshot_gunfire__fsd50k__dev__369781__0191__r0__aug1.wav,gunshot_gunfire,FSD50K,369781,freesound:369781,gunshot_gunfire__fsd50k__dev__369781__0191__r0.wav,16527d7c43b957d9641161ab07655aa606d1c41e36a16391a0c76c6af46ac84c,bb8d0ef7f4357ce1e88dc3a061dce775a1843beb5cb25e9efd8b746309e83ebe,1,0.022472,44100,1.0,451,position_gain,0.503864,3.1037,1.0,,,1.0,,,,,,0.62346833
gunshot_gunfire__fsd50k__dev__369781__0191__r0__aug2.wav,gunshot_gunfire,FSD50K,369781,freesound:369781,gunshot_gunfire__fsd50k__dev__369781__0191__r0.wav,16527d7c43b957d9641161ab07655aa606d1c41e36a16391a0c76c6af46ac84c,bd7337cc3dcfed7fe9731106b386bffb9c0fcd6926e4497beb615a1fe9a607af,2,0.022472,44100,1.0,451,position_gain_background,0.62232,-4.3476,1.0,,,1.0,18.4375,0.58203052,1-61212-A-32.wav,keyboard_typing,esc50:61212,1.0
