filename,category,source_dataset,source_id,source_group,source_filename,source_sha256,derived_sha256,variant_index,event_time_s,previous_event_time_s,event_detector,sample_rate_hz,duration_s,seed,transform_name,event_offset_s,source_left_padding_samples,source_right_padding_samples,boundary_policy,gain_db,speed_factor,highpass_hz,lowpass_hz,compression_drive,signal_to_noise_db,background_scale,background_file,background_category,background_source_group,limiter_gain,output_peak_dbfs,output_rms_dbfs
gunshot_gunfire__fsd50k__dev__220130__0110__r0__aug1.wav,gunshot_gunfire,FSD50K,220130,freesound:220130,gunshot_gunfire__fsd50k__dev__220130__0110__r0.wav,2de2ecf92b9c32c62aa5ddcf113b586fbd370a50b70b298f255a2aa5bc652dd5,e7d0ef924bd6dc50c9de68401d3e51f7725daf0f3e5e7a7c84e2e6406abf5d9e,1,0.047415,0.037438,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.350317,13358,0,zero_pad_without_source_sample_loss,-1.5045,1.0,,,1.0,,,,,,1.0,-1.5045,-18.245
gunshot_gunfire__fsd50k__dev__220130__0110__r0__aug2.wav,gunshot_gunfire,FSD50K,220130,freesound:220130,gunshot_gunfire__fsd50k__dev__220130__0110__r0.wav,2de2ecf92b9c32c62aa5ddcf113b586fbd370a50b70b298f255a2aa5bc652dd5,b2b02238ae2a425fd47a0126bb99577ef7f696e783de986d9f284ff6f957d45f,2,0.047415,0.037438,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.303219,11281,0,zero_pad_without_source_sample_loss,4.5339,1.0,,,1.0,26.7657,0.12253228,2-120333-A-32.wav,keyboard_typing,esc50:120333,0.51374906,-1.0,-17.5813
gunshot_gunfire__fsd50k__dev__220130__0110__r0__aug3.wav,gunshot_gunfire,FSD50K,220130,freesound:220130,gunshot_gunfire__fsd50k__dev__220130__0110__r0.wav,2de2ecf92b9c32c62aa5ddcf113b586fbd370a50b70b298f255a2aa5bc652dd5,5f80dabf570888e8ed5bc6073590bbb8d2f05843a318bea047ed7809852e8160,3,0.047415,0.037438,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.235129,8278,0,zero_pad_without_source_sample_loss,-4.8056,1.0,115.096,7740.561,1.0,16.1276,15269.56121589,3-112557-B-23.wav,breathing,esc50:112557,1.0,-1.75,-20.1958
gunshot_gunfire__fsd50k__dev__220130__0110__r0__aug4.wav,gunshot_gunfire,FSD50K,220130,freesound:220130,gunshot_gunfire__fsd50k__dev__220130__0110__r0.wav,2de2ecf92b9c32c62aa5ddcf113b586fbd370a50b70b298f255a2aa5bc652dd5,d6e08ab6c8b737cccdf7dcf5a59f41d406100d9d8fc6fbcde64f187d307433e5,4,0.047415,0.037438,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.339872,12897,0,zero_pad_without_source_sample_loss,4.9702,0.987152,,,1.0,,,,,,0.39849914,-1.0,-19.6245
gunshot_gunfire__fsd50k__dev__220130__0110__r0__aug5.wav,gunshot_gunfire,FSD50K,220130,freesound:220130,gunshot_gunfire__fsd50k__dev__220130__0110__r0.wav,2de2ecf92b9c32c62aa5ddcf113b586fbd370a50b70b298f255a2aa5bc652dd5,b51853819b8135a4de236efec1c8550c59a1f728499234c58f86306df2024146,5,0.047415,0.037438,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.249204,8899,0,zero_pad_without_source_sample_loss,-0.5126,1.0,,,1.14229,20.3255,0.09600871,1-32373-B-35.wav,washing_machine,esc50:32373,0.8965756,-1.0,-14.7197
gunshot_gunfire__fsd50k__dev__221451__0111__r0__aug0.wav,gunshot_gunfire,FSD50K,221451,freesound:221451,gunshot_gunfire__fsd50k__dev__221451__0111__r0.wav,4d530d5de6d23133b9855418924d4f7f4f7f62b6b317a41bffc01326a9b81471,1a121dc3659f726029ca3919cdc981d49b078fc13d36be6ef5ccc4318c0ae81f,0,0.054898,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.211378,6901,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.91147314,-1.0,-15.2239
gunshot_gunfire__fsd50k__dev__221451__0111__r0__aug1.wav,gunshot_gunfire,FSD50K,221451,freesound:221451,gunshot_gunfire__fsd50k__dev__221451__0111__r0.wav,4d530d5de6d23133b9855418924d4f7f4f7f62b6b317a41bffc01326a9b81471,dfeaa939dbbc8cfcd4be1be4023b3755473e7838e615483d08dacaa6b2e5b245,1,0.054898,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.263008,9178,0,zero_pad_without_source_sample_loss,0.5194,1.0,,,1.0,,,,,,0.85856726,-1.0,-15.2241
gunshot_gunfire__fsd50k__dev__221451__0111__r0__aug2.wav,gunshot_gunfire,FSD50K,221451,freesound:221451,gunshot_gunfire__fsd50k__dev__221451__0111__r0.wav,4d530d5de6d23133b9855418924d4f7f4f7f62b6b317a41bffc01326a9b81471,89775754dddf54e815ba7a3497625b3b39ed1ff75979f22ba4950e8da332f3aa,2,0.054898,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.373268,14040,0,zero_pad_without_source_sample_loss,-5.4384,1.0,,,1.0,22.0518,0.81267168,1-137-A-32.wav,keyboard_typing,esc50:137,1.0,-5.4016,-19.8275
gunshot_gunfire__fsd50k__dev__221451__0111__r0__aug3.wav,gunshot_gunfire,FSD50K,221451,freesound:221451,gunshot_gunfire__fsd50k__dev__221451__0111__r0.wav,4d530d5de6d23133b9855418924d4f7f4f7f62b6b317a41bffc01326a9b81471,d35dd8b9200e291a0e7c0a2eb08808ce105652aacb5f4f57e4f234b0ec929580,3,0.054898,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.214595,7043,0,zero_pad_without_source_sample_loss,-1.9542,1.0,93.418,8970.62,1.0,28.4723,0.08706148,3-112557-A-23.wav,breathing,esc50:112557,1.0,-1.903,-16.4176
gunshot_gunfire__fsd50k__dev__221451__0111__r0__aug4.wav,gunshot_gunfire,FSD50K,221451,freesound:221451,gunshot_gunfire__fsd50k__dev__221451__0111__r0.wav,4d530d5de6d23133b9855418924d4f7f4f7f62b6b317a41bffc01326a9b81471,0a38e2d124a5d9411a96622e2178b8258ce3d0b29ead0dadbef68bc6fdb3a99b,4,0.054898,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.327664,12029,0,zero_pad_without_source_sample_loss,2.6712,0.980941,,,1.0,,,,,,0.66788124,-1.0,-15.1676
gunshot_gunfire__fsd50k__dev__221451__0111__r0__aug5.wav,gunshot_gunfire,FSD50K,221451,freesound:221451,gunshot_gunfire__fsd50k__dev__221451__0111__r0.wav,4d530d5de6d23133b9855418924d4f7f4f7f62b6b317a41bffc01326a9b81471,bd4fef8da75e2fbe08bc81b544f358d2210c521804a608f882d3d6f682586c25,5,0.054898,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.294703,10575,0,zero_pad_without_source_sample_loss,2.2682,1.0,,,1.18867,25.3814,13285.77035318,3-112557-B-23.wav,breathing,esc50:112557,0.81594491,-1.0,-12.1343
gunshot_gunfire__fsd50k__dev__221455__0112__r0__aug0.wav,gunshot_gunfire,FSD50K,221455,freesound:221455,gunshot_gunfire__fsd50k__dev__221455__0112__r0.wav,c4e978cba25ef20f8185a4b9a2a48afd27b87a699e9eb168bdbd06eac240be5e,255b50c6dd962df5ee1ca5598eb0fcd3b357e30175795b17ec22489417820c02,0,0.199569,0.02746,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.233779,1509,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.95558245,-1.0,-14.0484
gunshot_gunfire__fsd50k__dev__221455__0112__r0__aug1.wav,gunshot_gunfire,FSD50K,221455,freesound:221455,gunshot_gunfire__fsd50k__dev__221455__0112__r0.wav,c4e978cba25ef20f8185a4b9a2a48afd27b87a699e9eb168bdbd06eac240be5e,1a5de745f33febf38ed7e0b0257c592d0ff5e13fc614b2b8be4414433a7584f8,1,0.199569,0.02746,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.210126,466,0,zero_pad_without_source_sample_loss,2.7305,1.0,,,1.0,,,,,,0.6978183,-1.0,-14.0484
gunshot_gunfire__fsd50k__dev__221455__0112__r0__aug2.wav,gunshot_gunfire,FSD50K,221455,freesound:221455,gunshot_gunfire__fsd50k__dev__221455__0112__r0.wav,c4e978cba25ef20f8185a4b9a2a48afd27b87a699e9eb168bdbd06eac240be5e,2a747cb74890796921e606102a4803c6402a98d3231562776de338885b5297f7,2,0.199569,0.02746,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.191098,0,0,zero_pad_without_source_sample_loss,-5.3167,1.0,,,1.0,24.2119,1.35887572,2-141584-A-38.wav,clock_tick,esc50:141584,1.0,-5.8145,-18.9576
gunshot_gunfire__fsd50k__dev__221455__0112__r0__aug3.wav,gunshot_gunfire,FSD50K,221455,freesound:221455,gunshot_gunfire__fsd50k__dev__221455__0112__r0.wav,c4e978cba25ef20f8185a4b9a2a48afd27b87a699e9eb168bdbd06eac240be5e,400d82e3b9bc4efa40b6dae32030f0294914983ae3e572588c2cdfbd80fb4f98,3,0.199569,0.02746,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.197503,0,0,zero_pad_without_source_sample_loss,-5.0461,1.0,91.535,7650.872,1.0,16.5504,15.31561218,1-94231-B-32.wav,keyboard_typing,esc50:94231,1.0,-2.3448,-18.7003
gunshot_gunfire__fsd50k__dev__221455__0112__r0__aug4.wav,gunshot_gunfire,FSD50K,221455,freesound:221455,gunshot_gunfire__fsd50k__dev__221455__0112__r0.wav,c4e978cba25ef20f8185a4b9a2a48afd27b87a699e9eb168bdbd06eac240be5e,c3c4ae5264914418113f9c5a5c06f176675d7219c5da9548d8d1703fe4605ea9,4,0.199569,0.02746,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.185362,0,0,zero_pad_without_source_sample_loss,4.2648,0.990803,,,1.0,,,,,,0.58509264,-1.0,-13.9999
gunshot_gunfire__fsd50k__dev__221455__0112__r0__aug5.wav,gunshot_gunfire,FSD50K,221455,freesound:221455,gunshot_gunfire__fsd50k__dev__221455__0112__r0.wav,c4e978cba25ef20f8185a4b9a2a48afd27b87a699e9eb168bdbd06eac240be5e,f410ce475bf0fa3980d157dd2ba4e7d3a971b2cd0d23c4f847d137496852bf1a,5,0.199569,0.02746,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.367572,7409,0,zero_pad_without_source_sample_loss,-4.8557,1.0,,,1.21786,22.7005,0.55595435,2-118817-A-32.wav,keyboard_typing,esc50:118817,1.0,-3.2896,-15.4519
gunshot_gunfire__fsd50k__dev__221457__0113__r0__aug0.wav,gunshot_gunfire,FSD50K,221457,freesound:221457,gunshot_gunfire__fsd50k__dev__221457__0113__r0.wav,e16eae0aee50e1d0ba46ab836f0ba958c44224c649143ceece4b3ac2285be378,04aa138bb8cf31a32b433579f0bffb502e7fa570ec6498a0e376ebdfdedd832d,0,0.094807,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.291254,8663,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-4.1612,-17.0909
gunshot_gunfire__fsd50k__dev__221457__0113__r0__aug1.wav,gunshot_gunfire,FSD50K,221457,freesound:221457,gunshot_gunfire__fsd50k__dev__221457__0113__r0.wav,e16eae0aee50e1d0ba46ab836f0ba958c44224c649143ceece4b3ac2285be378,4bd0de2db5f3792315ab38cf81b4a7f8bbfbfc0b32124401c649f568e3bd62ef,1,0.094807,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.259391,7258,0,zero_pad_without_source_sample_loss,3.0418,1.0,,,1.0,,,,,,1.0,-1.1194,-14.0491
gunshot_gunfire__fsd50k__dev__221457__0113__r0__aug2.wav,gunshot_gunfire,FSD50K,221457,freesound:221457,gunshot_gunfire__fsd50k__dev__221457__0113__r0.wav,e16eae0aee50e1d0ba46ab836f0ba958c44224c649143ceece4b3ac2285be378,0729594bb2c52509646333a2e38148d2287002c6a8a6e4ccea069908b6053a28,2,0.094807,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.281855,8249,0,zero_pad_without_source_sample_loss,1.7298,1.0,,,1.0,22.6763,0.74866147,2-135728-A-38.wav,clock_tick,esc50:135728,1.0,-2.3253,-15.3413
gunshot_gunfire__fsd50k__dev__221457__0113__r0__aug3.wav,gunshot_gunfire,FSD50K,221457,freesound:221457,gunshot_gunfire__fsd50k__dev__221457__0113__r0.wav,e16eae0aee50e1d0ba46ab836f0ba958c44224c649143ceece4b3ac2285be378,0ca35af75f0c80fb64d60f6b7ef1d11c69195f4ef1ce5d901aa1a86ad360114b,3,0.094807,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.278296,8092,0,zero_pad_without_source_sample_loss,0.8888,1.0,163.256,7610.062,1.0,21.9515,0.08814359,2-102567-C-35.wav,washing_machine,esc50:102567,1.0,-1.8747,-16.303
gunshot_gunfire__fsd50k__dev__221457__0113__r0__aug4.wav,gunshot_gunfire,FSD50K,221457,freesound:221457,gunshot_gunfire__fsd50k__dev__221457__0113__r0.wav,e16eae0aee50e1d0ba46ab836f0ba958c44224c649143ceece4b3ac2285be378,2918522db5d28af7ffc1334abe115423bf86bed7b30286b219318128403cab06,4,0.094807,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.229493,5940,0,zero_pad_without_source_sample_loss,-1.3423,1.015805,,,1.0,,,,,,1.0,-5.4201,-18.4962
gunshot_gunfire__fsd50k__dev__221457__0113__r0__aug5.wav,gunshot_gunfire,FSD50K,221457,freesound:221457,gunshot_gunfire__fsd50k__dev__221457__0113__r0.wav,e16eae0aee50e1d0ba46ab836f0ba958c44224c649143ceece4b3ac2285be378,a535be92be6928221d53f206ae263224407073bfaacb3f0805ce5e3f65e58c11,5,0.094807,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.184749,3966,0,zero_pad_without_source_sample_loss,3.8165,1.0,,,1.38722,18.5812,0.14372338,1-32373-B-35.wav,washing_machine,esc50:32373,0.8992604,-1.0,-11.396
gunshot_gunfire__fsd50k__dev__228611__0114__r0__aug0.wav,gunshot_gunfire,FSD50K,228611,freesound:228611,gunshot_gunfire__fsd50k__dev__228611__0114__r0.wav,03e9b9f59fbca9ae01cdf02eb00ff07887f052d5c4402858d0846886720725ff,120948b69a1a9cf04a780187d9b95591da6d4342152341ac813e531013795c86,0,0.052404,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.317385,11686,1191,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89625628,-1.0,-14.9541
gunshot_gunfire__fsd50k__dev__228611__0114__r0__aug1.wav,gunshot_gunfire,FSD50K,228611,freesound:228611,gunshot_gunfire__fsd50k__dev__228611__0114__r0.wav,03e9b9f59fbca9ae01cdf02eb00ff07887f052d5c4402858d0846886720725ff,aec9a3a3bbfbf549c2c7de1366bd9bea9d79160b10a71fe35384dc8e5b970725,1,0.052404,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.182045,5717,7160,zero_pad_without_source_sample_loss,-4.472,1.0,,,1.0,,,,,,1.0,-4.5207,-18.4748
gunshot_gunfire__fsd50k__dev__228611__0114__r0__aug2.wav,gunshot_gunfire,FSD50K,228611,freesound:228611,gunshot_gunfire__fsd50k__dev__228611__0114__r0.wav,03e9b9f59fbca9ae01cdf02eb00ff07887f052d5c4402858d0846886720725ff,31490843fd359e95ae496c67a167383341d6d21997a80a8093ab61f9efc22822,2,0.052404,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.339,12639,238,zero_pad_without_source_sample_loss,4.1762,1.0,,,1.0,23.6687,0.49294027,3-144128-B-23.wav,breathing,esc50:144128,0.53435328,-1.0,-15.2456
gunshot_gunfire__fsd50k__dev__228611__0114__r0__aug3.wav,gunshot_gunfire,FSD50K,228611,freesound:228611,gunshot_gunfire__fsd50k__dev__228611__0114__r0.wav,03e9b9f59fbca9ae01cdf02eb00ff07887f052d5c4402858d0846886720725ff,131ad310b15de6e51aabad0776dc163bb99b0fa202bbcbf678ef2ced9d230f1d,3,0.052404,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.374719,14214,0,zero_pad_without_source_sample_loss,4.8901,1.0,63.748,7261.207,1.0,21.3037,0.15081571,3-135469-A-35.wav,washing_machine,esc50:135469,0.35048004,-1.0,-18.4341
gunshot_gunfire__fsd50k__dev__228611__0114__r0__aug4.wav,gunshot_gunfire,FSD50K,228611,freesound:228611,gunshot_gunfire__fsd50k__dev__228611__0114__r0.wav,03e9b9f59fbca9ae01cdf02eb00ff07887f052d5c4402858d0846886720725ff,598774d8d41974d404c4d4acb6e270e9d4828eea6b61661882217412b9841ba5,4,0.052404,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.312475,11469,1408,zero_pad_without_source_sample_loss,-2.0554,0.992862,,,1.0,,,,,,1.0,-1.0512,-16.0234
gunshot_gunfire__fsd50k__dev__228611__0114__r0__aug5.wav,gunshot_gunfire,FSD50K,228611,freesound:228611,gunshot_gunfire__fsd50k__dev__228611__0114__r0.wav,03e9b9f59fbca9ae01cdf02eb00ff07887f052d5c4402858d0846886720725ff,f3d366121d1a3b40aaa523b67e79ed614dc9da3c2c5f23ed16735a72b751e787,5,0.052404,0.022472,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.310897,11400,1477,zero_pad_without_source_sample_loss,-1.2714,1.0,,,1.38944,21.684,0.1991492,3-166422-A-11.wav,sea_waves,esc50:166422,0.92528313,-1.0,-14.1644
gunshot_gunfire__fsd50k__dev__231245__0115__r0__aug0.wav,gunshot_gunfire,FSD50K,231245,freesound:231245,gunshot_gunfire__fsd50k__dev__231245__0115__r0.wav,b95a7beb2ee130c3b632341d9410ca0556f8735d5e8402567eff042806a04a15,7f6a0cbdee4fa688bd698667b8f3543e5dc6c31746b4884dfd472b6911136a07,0,8.139025,0.646054,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.252695,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-6.8394,-19.3257
gunshot_gunfire__fsd50k__dev__231245__0115__r0__aug1.wav,gunshot_gunfire,FSD50K,231245,freesound:231245,gunshot_gunfire__fsd50k__dev__231245__0115__r0.wav,b95a7beb2ee130c3b632341d9410ca0556f8735d5e8402567eff042806a04a15,133160d51c3914277788ea93a98f46a8034bde33b1e74407e050b83778861580,1,8.139025,0.646054,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.307478,0,0,zero_pad_without_source_sample_loss,-0.041,1.0,,,1.0,,,,,,1.0,-6.8805,-19.367
gunshot_gunfire__fsd50k__dev__231245__0115__r0__aug2.wav,gunshot_gunfire,FSD50K,231245,freesound:231245,gunshot_gunfire__fsd50k__dev__231245__0115__r0.wav,b95a7beb2ee130c3b632341d9410ca0556f8735d5e8402567eff042806a04a15,9c16b5a6530d0776e89d686f7fdef091f9c7896bad61bbe0de9118f1c913f276,2,8.139025,0.646054,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.286358,0,0,zero_pad_without_source_sample_loss,4.9632,1.0,,,1.0,24.7488,0.18522099,2-137162-A-11.wav,sea_waves,esc50:137162,1.0,-1.8555,-14.3438
gunshot_gunfire__fsd50k__dev__231245__0115__r0__aug3.wav,gunshot_gunfire,FSD50K,231245,freesound:231245,gunshot_gunfire__fsd50k__dev__231245__0115__r0.wav,b95a7beb2ee130c3b632341d9410ca0556f8735d5e8402567eff042806a04a15,b7dc9e525ff37bfdacad6ff47a152c4fd8de0d92603887a08240163a0d617342,3,8.139025,0.646054,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.35835,0,0,zero_pad_without_source_sample_loss,1.7983,1.0,79.963,8046.477,1.0,23.206,0.27941008,3-144128-B-23.wav,breathing,esc50:144128,1.0,-2.94,-17.6792
gunshot_gunfire__fsd50k__dev__231245__0115__r0__aug4.wav,gunshot_gunfire,FSD50K,231245,freesound:231245,gunshot_gunfire__fsd50k__dev__231245__0115__r0.wav,b95a7beb2ee130c3b632341d9410ca0556f8735d5e8402567eff042806a04a15,c9b1e17b97982666426f5efd7bc63946cb7e75d808b19d81fca222fbddd1e332,4,8.139025,0.646054,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.225643,0,0,zero_pad_without_source_sample_loss,-4.1648,1.019635,,,1.0,,,,,,1.0,-11.0034,-23.571
gunshot_gunfire__fsd50k__dev__231245__0115__r0__aug5.wav,gunshot_gunfire,FSD50K,231245,freesound:231245,gunshot_gunfire__fsd50k__dev__231245__0115__r0.wav,b95a7beb2ee130c3b632341d9410ca0556f8735d5e8402567eff042806a04a15,cb111e1acabee39984d5edc49ac9cb266667fe6067bd62addb9384fd405355e7,5,8.139025,0.646054,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.286264,0,0,zero_pad_without_source_sample_loss,-0.3605,1.0,,,1.1036,24.6779,6050.46427018,1-36402-A-23.wav,breathing,esc50:36402,1.0,-5.0627,-17.1655
gunshot_gunfire__fsd50k__dev__231247__0116__r0__aug0.wav,gunshot_gunfire,FSD50K,231247,freesound:231247,gunshot_gunfire__fsd50k__dev__231247__0116__r0.wav,cd540a915740fa45d390bf95d63298a80a9cc9d498892ee345ee3621955482dd,eb98ae6f5cb7775fb2d3eb3f44ea29abd994a9028b96e70b31436dc33c000b00,0,0.202063,4.696848,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.262212,2653,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-5.1761,-18.6927
gunshot_gunfire__fsd50k__dev__231247__0116__r0__aug1.wav,gunshot_gunfire,FSD50K,231247,freesound:231247,gunshot_gunfire__fsd50k__dev__231247__0116__r0.wav,cd540a915740fa45d390bf95d63298a80a9cc9d498892ee345ee3621955482dd,5e72139b9abf4b01c31e2bff29a471a8b8ebce7b4a27a9a6ba62c946125bb12b,1,0.202063,4.696848,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.376283,7683,0,zero_pad_without_source_sample_loss,2.8929,1.0,,,1.0,,,,,,1.0,-2.2832,-15.8039
gunshot_gunfire__fsd50k__dev__231247__0116__r0__aug2.wav,gunshot_gunfire,FSD50K,231247,freesound:231247,gunshot_gunfire__fsd50k__dev__231247__0116__r0.wav,cd540a915740fa45d390bf95d63298a80a9cc9d498892ee345ee3621955482dd,0a8d2d711404fffc834b9494135fab5eb2d97d732dfb0f4e4bda4821f045982a,2,0.202063,4.696848,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.275246,3227,0,zero_pad_without_source_sample_loss,0.7712,1.0,,,1.0,26.7156,0.71624126,3-187710-A-11.wav,sea_waves,esc50:187710,1.0,-4.2971,-17.9139
gunshot_gunfire__fsd50k__dev__231247__0116__r0__aug3.wav,gunshot_gunfire,FSD50K,231247,freesound:231247,gunshot_gunfire__fsd50k__dev__231247__0116__r0.wav,cd540a915740fa45d390bf95d63298a80a9cc9d498892ee345ee3621955482dd,c40c5a1c4350eebdbcc74ea6e1292f7c75ae22df76fc6e01602072af8b8e838e,3,0.202063,4.696848,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.29014,3884,0,zero_pad_without_source_sample_loss,-1.1302,1.0,152.919,6960.52,1.0,29.7584,0.33576831,1-35687-A-38.wav,clock_tick,esc50:35687,1.0,-4.499,-20.27
gunshot_gunfire__fsd50k__dev__231247__0116__r0__aug4.wav,gunshot_gunfire,FSD50K,231247,freesound:231247,gunshot_gunfire__fsd50k__dev__231247__0116__r0.wav,cd540a915740fa45d390bf95d63298a80a9cc9d498892ee345ee3621955482dd,135eb210cbd02e7630f7636e48c7e4eb8e96f5e0571c83b16793ccc4d99dd48a,4,0.202063,4.696848,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.272196,3093,0,zero_pad_without_source_sample_loss,-0.4922,1.011089,,,1.0,,,,,,1.0,-5.6109,-19.2302
gunshot_gunfire__fsd50k__dev__231247__0116__r0__aug5.wav,gunshot_gunfire,FSD50K,231247,freesound:231247,gunshot_gunfire__fsd50k__dev__231247__0116__r0.wav,cd540a915740fa45d390bf95d63298a80a9cc9d498892ee345ee3621955482dd,10c4a31a730a3ae6f354894e0b82c4c29a3bdcec95926666f1bc64335d414112,5,0.202063,4.696848,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.188023,0,0,zero_pad_without_source_sample_loss,1.3505,1.0,,,1.2327,24.4594,0.07717374,2-155801-A-11.wav,sea_waves,esc50:155801,1.0,-2.1919,-14.6113
gunshot_gunfire__fsd50k__dev__231248__0117__r0__aug0.wav,gunshot_gunfire,FSD50K,231248,freesound:231248,gunshot_gunfire__fsd50k__dev__231248__0117__r0.wav,5a3be12459264ca3cc30f5903188296612bbe86f6a1e4be5e542ff9369fb7f9d,42906409d73f57e68d9493f8b7443d07bd8a1aaa4d40f476a8d546f3d903df6f,0,2.06034,2.012948,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.306449,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-4.1972,-19.9761
gunshot_gunfire__fsd50k__dev__231248__0117__r0__aug1.wav,gunshot_gunfire,FSD50K,231248,freesound:231248,gunshot_gunfire__fsd50k__dev__231248__0117__r0.wav,5a3be12459264ca3cc30f5903188296612bbe86f6a1e4be5e542ff9369fb7f9d,20f28a81b9e183480502ddd2e85b2effebd19f47ca23748e426abd3de36a3735,1,2.06034,2.012948,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.310029,0,0,zero_pad_without_source_sample_loss,-2.1864,1.0,,,1.0,,,,,,1.0,-6.3836,-22.1624
gunshot_gunfire__fsd50k__dev__231248__0117__r0__aug2.wav,gunshot_gunfire,FSD50K,231248,freesound:231248,gunshot_gunfire__fsd50k__dev__231248__0117__r0.wav,5a3be12459264ca3cc30f5903188296612bbe86f6a1e4be5e542ff9369fb7f9d,e7917c5ca575f4ee68698ed62575299226cbf483b5a65f89ae668d41cd637447,2,2.06034,2.012948,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.241453,0,0,zero_pad_without_source_sample_loss,-0.6487,1.0,,,1.0,29.7143,0.02017275,3-164120-A-11.wav,sea_waves,esc50:164120,1.0,-4.8639,-20.6176
gunshot_gunfire__fsd50k__dev__231248__0117__r0__aug3.wav,gunshot_gunfire,FSD50K,231248,freesound:231248,gunshot_gunfire__fsd50k__dev__231248__0117__r0.wav,5a3be12459264ca3cc30f5903188296612bbe86f6a1e4be5e542ff9369fb7f9d,30ff64d46d6afb7ebcb3e83fd30ef52c882c49850f03acfad75bbb2f66e38b30,3,2.06034,2.012948,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.264178,0,0,zero_pad_without_source_sample_loss,-1.237,1.0,146.608,7208.696,1.0,29.492,0.43894484,1-62850-A-38.wav,clock_tick,esc50:62850,1.0,-3.5981,-22.075
