dataset_role,other_group,source_dataset,source_partition,source_id,source_filename,source_labels,filename,stimulus_sha256,patch_count,hardness_score,hardest_predicted_class,hardest_patch_within_clip,mean_top_class,mean_top_score,mean_score_dog_bark,mean_score_glass_breaking,mean_score_gunshot_gunfire,mean_score_siren,mean_score_speech,mean_score_thunderstorm,selection_tier,candidate_filename,excerpt_start_s,excerpt_duration_s
validation,animal_non_target,FSD50K,val,120160,120160.wav,"Meow,Cat,Domestic_animals_and_pets,Animal",other_candidate__fsd50k__val__120160__3197.wav,9e0ed895261e25b0accf8a53ef81f2f9efe44184f369d9552d1124eb7c4abf26,11,0.990580141544342,speech,2,speech,0.74656081199646,0.15778064727783203,0.008242973126471043,0.0075868768617510796,0.07185424119234085,0.74656081199646,0.007974570617079735,hard_negative,other_candidate__fsd50k__val__120160__3197.wav,,
validation,animal_non_target,FSD50K,val,275640,275640.wav,"Cricket,Wind,Insect,Wild_animals,Animal",other_candidate__fsd50k__val__275640__3128.wav,681951d3105337b37a2f7278b48202d7ed94d0165aa9019e1abef022a7ab59c1,4,0.9706539511680603,thunderstorm,1,thunderstorm,0.8427963256835938,0.001242379774339497,0.002234760671854019,0.058208175003528595,0.08796326816082001,0.007555066607892513,0.8427963256835938,hard_negative,other_candidate__fsd50k__val__275640__3128.wav,,
validation,animal_non_target,FSD50K,val,76796,76796.wav,"Livestock_and_farm_animals_and_working_animals,Animal",other_candidate__fsd50k__val__76796__3200.wav,8492fccd0c100d6aa30c89ca2c81fa4899106924b561c34e31d90b4b1b446809,3,0.9858706593513489,dog_bark,1,dog_bark,0.6662482619285583,0.6662482619285583,0.009405390359461308,0.0055890572257339954,0.005277080461382866,0.2682790756225586,0.045201096683740616,hard_negative,other_candidate__fsd50k__val__76796__3200.wav,,
validation,animal_non_target,FSD50K,val,77241,77241.wav,"Livestock_and_farm_animals_and_working_animals,Animal",other_candidate__fsd50k__val__77241__3250.wav,ec86f263c9c76b0aec71ea563b6ea4e9d1539047e0b04c1c6901894d388b6e2a,5,0.9485720992088318,siren,2,siren,0.5530169010162354,0.2654667794704437,0.0026513796765357256,0.03350336477160454,0.5530169010162354,0.07980537414550781,0.06555619090795517,diversity,other_candidate__fsd50k__val__77241__3250.wav,,
validation,animal_non_target,ESC-50,fold_4,196671,4-196671-A-8.wav,sheep,other_candidate__esc50__fold_4__196671__3164.wav,7472a672fed08973c3812bcee6dbdb7de83934614b17ef70e0b34b62af2c2b57,6,0.9465240240097046,speech,0,speech,0.6604425311088562,0.021199868991971016,0.009566353633999825,0.07175837457180023,0.18657951056957245,0.6604425311088562,0.050453413277864456,diversity,other_candidate__esc50__fold_4__196671__3164.wav,,
validation,animal_non_target,FSD50K,val,263786,263786.wav,"Gull_and_seagull,Bird,Wild_animals,Animal",other_candidate__fsd50k__val__263786__3220.wav,7135d6191d128d140049304a5a27ff7a29cb8296f12f346559a89ea68ed57796,1,0.9477681517601013,dog_bark,0,dog_bark,0.9477681517601013,0.9477681517601013,0.001343099749647081,0.00022524638916365802,0.00926532968878746,0.04127691686153412,0.00012123386113671586,diversity,other_candidate__fsd50k__val__263786__3220.wav,,
validation,animal_non_target,FSD50K,val,29535,29535.wav,"Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal",other_candidate__fsd50k__val__29535__3214.wav,41d4f8ba31d2373b1a507f2580ec035428928f0658e0b45a4cb1be64cac5aec0,8,0.7639028429985046,thunderstorm,6,thunderstorm,0.3041617274284363,0.1450548768043518,0.12651479244232178,0.09339331835508347,0.13205496966838837,0.1988202929496765,0.3041617274284363,diversity,other_candidate__fsd50k__val__29535__3214.wav,,
validation,animal_non_target,ESC-50,fold_4,208021,4-208021-A-1.wav,rooster,other_candidate__esc50__fold_4__208021__3301.wav,b3daaeacca340f005fe7a337c1ab2b22f28c8ea1f477dc5f6aeb06e5a3a1a582,3,0.6299191117286682,dog_bark,2,dog_bark,0.5240514874458313,0.5240514874458313,0.021325508132576942,0.00558697571977973,0.3203461468219757,0.12241864204406738,0.00627124821767211,diversity,other_candidate__esc50__fold_4__208021__3301.wav,,
validation,animal_non_target,FSD50K,val,39990,39990.wav,"Meow,Cat,Domestic_animals_and_pets,Animal",other_candidate__fsd50k__val__39990__3160.wav,da46e3dddee03eba63f50da78ad7f864a388ef18a3bbb8240f7d26db6c893c2a,12,0.9027056694030762,speech,4,speech,0.38521456718444824,0.0953994169831276,0.03683057799935341,0.05655466392636299,0.1331573724746704,0.38521456718444824,0.29284337162971497,diversity,other_candidate__fsd50k__val__39990__3160.wav,,
validation,animal_non_target,FSD50K,val,117250,117250.wav,"Livestock_and_farm_animals_and_working_animals,Animal",other_candidate__fsd50k__val__117250__3168.wav,2f2e9961ffddc573531684491827eb13dbf58cd1e417d75857f016c1228ecec3,2,0.822202742099762,speech,0,speech,0.6722146272659302,0.28749555349349976,0.001564046018756926,0.02872881293296814,0.003922565840184689,0.6722146272659302,0.006074422039091587,diversity,other_candidate__fsd50k__val__117250__3168.wav,,
validation,animal_non_target,ESC-50,fold_4,147240,4-147240-A-2.wav,pig,other_candidate__esc50__fold_4__147240__3279.wav,e37e3876cb219618a9f0bb90d1cac1b50a964dd2805bab6cb4cf07e981a84005,6,0.9798163175582886,speech,5,speech,0.7146947383880615,0.10198015719652176,0.042236074805259705,0.053047504276037216,0.012218847870826721,0.7146947383880615,0.07582273334264755,diversity,other_candidate__esc50__fold_4__147240__3279.wav,,
validation,weather_ambient,FSD50K,val,42973,42973.wav,Wind,other_candidate__fsd50k__val__42973__3347.wav,e078d3e23bb0dba45ed5bb9620aa76209e7c59b2e74de3475119bb2984c7add8,13,0.8047819137573242,dog_bark,0,thunderstorm,0.3455047011375427,0.15426136553287506,0.04053787514567375,0.10472983866930008,0.1521291583776474,0.20283706486225128,0.3455047011375427,hard_negative,other_candidate__fsd50k__val__42973__3347.wav,,
validation,weather_ambient,ESC-50,fold_4,180453,4-180453-A-17.wav,pouring_water,other_candidate__esc50__fold_4__180453__3334.wav,50a25a3b6348ad0000b265cc8d9b27846f41bb14d9784caabe996233dd62cf6a,6,0.9866644144058228,glass_breaking,5,glass_breaking,0.49069198966026306,0.03168034180998802,0.49069198966026306,0.05341928079724312,0.012154725380241871,0.2672945559024811,0.14475911855697632,hard_negative,other_candidate__esc50__fold_4__180453__3334.wav,,
validation,weather_ambient,FSD50K,val,351745,351745.wav,"Waves_and_surf,Ocean,Water",other_candidate__fsd50k__val__351745__3353.wav,6d6a24dceb3bcb56ed6167ba49267ae3db510523714e6e03b1a1d28279d9af59,13,0.7787054181098938,gunshot_gunfire,6,gunshot_gunfire,0.3605490028858185,0.0028926911763846874,0.044790275394916534,0.3605490028858185,0.22220078110694885,0.05786466225981712,0.31170254945755005,hard_negative,other_candidate__fsd50k__val__351745__3353.wav,,
validation,weather_ambient,ESC-50,fold_4,144085,4-144085-A-16.wav,wind,other_candidate__esc50__fold_4__144085__3380.wav,b757e037f324d9c0986290237792ae24d2df71988e9c4f972d1252c9de8ac088,6,0.996340811252594,siren,2,siren,0.9871930480003357,0.0017480775713920593,0.00011875847121700644,0.0006923775072209537,0.9871930480003357,0.002332785865291953,0.007914998568594456,hard_negative,other_candidate__esc50__fold_4__144085__3380.wav,,
validation,weather_ambient,FSD50K,val,188501,188501.wav,Wind,other_candidate__fsd50k__val__188501__3373.wav,9d9d4ffb0c16d511dfd1346986363a206820b9d6f6ed4a68a65b81c406939981,13,0.9746860265731812,speech,1,speech,0.5037520527839661,0.023811381310224533,0.28784504532814026,0.044528521597385406,0.03228781744837761,0.5037520527839661,0.10777518153190613,hard_negative,other_candidate__fsd50k__val__188501__3373.wav,,
validation,weather_ambient,ESC-50,fold_4,181286,4-181286-A-10.wav,rain,other_candidate__esc50__fold_4__181286__3358.wav,f4adde0e7a70a466a161325824b020a28ae3aaf76568436116c82b6b25d76fdf,6,0.9984955787658691,thunderstorm,2,thunderstorm,0.9043429493904114,0.0007487900438718498,0.009732731617987156,0.025107042863965034,0.05266547575592995,0.007402936462312937,0.9043429493904114,hard_negative,other_candidate__esc50__fold_4__181286__3358.wav,,
validation,weather_ambient,FSD50K,val,181355,181355.wav,"Sink_(filling_or_washing),Water,Hands,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__181355__3414.wav,77bbcc3e561fcecc23289ecfbcd2a7d88ac0782114c4ba4381144c51293bd2f5,10,0.9536691308021545,glass_breaking,8,glass_breaking,0.6144587993621826,0.015514167957007885,0.6144587993621826,0.07046861946582794,0.00985764805227518,0.2672686278820038,0.02243211679160595,hard_negative,other_candidate__fsd50k__val__181355__3414.wav,,
validation,weather_ambient,FSD50K,val,170898,170898.wav,"Stream,Gurgling,Water",other_candidate__fsd50k__val__170898__3394.wav,5728accc02e706f2347d444777702758eba98446b212b183fbb3bce09729a2bf,13,0.9012271761894226,thunderstorm,2,thunderstorm,0.6213782429695129,0.04225906357169151,0.028684156015515327,0.08544082939624786,0.10649506747722626,0.11574260145425797,0.6213782429695129,diversity,other_candidate__fsd50k__val__170898__3394.wav,,
validation,weather_ambient,FSD50K,val,395105,395105.wav,"Stream,Water",other_candidate__fsd50k__val__395105__3431.wav,1f686b91144062fce3133936fa2c0b88e49d580a093bc28d198799d9744857f9,13,0.9706493616104126,thunderstorm,10,thunderstorm,0.8948937058448792,0.000784723088145256,0.0017274412093684077,0.004736772738397121,0.0834842175245285,0.01437316183000803,0.8948937058448792,diversity,other_candidate__fsd50k__val__395105__3431.wav,,
validation,weather_ambient,FSD50K,val,368470,368470.wav,Wind,other_candidate__fsd50k__val__368470__3458.wav,7eadd3dee4a03237458090f945c3c552de0606cf9e479a928e036e6bcb7c99de,7,0.99164879322052,thunderstorm,1,thunderstorm,0.9176024794578552,0.012677131220698357,0.006474691908806562,0.03512908145785332,0.009225993417203426,0.018890628591179848,0.9176024794578552,diversity,other_candidate__fsd50k__val__368470__3458.wav,,
validation,weather_ambient,FSD50K,val,345997,345997.wav,"Stream,Gurgling,Water",other_candidate__fsd50k__val__345997__3364.wav,47cf6cd8b5142ef9f92e89623d4bdce93daf63c60447dd0e089443401227bc38,13,0.7250613570213318,thunderstorm,12,thunderstorm,0.5685715675354004,0.04557867720723152,0.011019038036465645,0.14637991786003113,0.06383012235164642,0.16462065279483795,0.5685715675354004,diversity,other_candidate__fsd50k__val__345997__3364.wav,,
validation,weather_ambient,ESC-50,fold_4,195497,4-195497-B-11.wav,sea_waves,other_candidate__esc50__fold_4__195497__3346.wav,e227f80e99d397ec87eeb3d6d773c89238ddd10d6aae8d6cba0cd6988b054099,6,0.9420738220214844,thunderstorm,3,thunderstorm,0.8536551594734192,0.0007622608100064099,0.003905574092641473,0.03558790311217308,0.08989294618368149,0.016196170821785927,0.8536551594734192,diversity,other_candidate__esc50__fold_4__195497__3346.wav,,
validation,weather_ambient,FSD50K,val,47388,47388.wav,"Raindrop,Drip,Rain,Water,Liquid",other_candidate__fsd50k__val__47388__3474.wav,2665b9f718fbb57a8df12e9352dc5f70753a21ef9dbacf12f6ee354b3e3fb1d7,1,0.5790303945541382,glass_breaking,0,glass_breaking,0.5790303945541382,0.03375287353992462,0.5790303945541382,0.08705108612775803,0.07255153357982635,0.04049844294786453,0.18711568415164948,diversity,other_candidate__fsd50k__val__47388__3474.wav,,
validation,weather_ambient,FSD50K,val,57654,57654.wav,Wind,other_candidate__fsd50k__val__57654__3444.wav,21764143c13ef22b81aee9a2928d5ab3f5eddb82efc07a93c3841b52a8e39988,5,0.8787750005722046,thunderstorm,1,thunderstorm,0.7766351103782654,0.004496254958212376,0.05129824951291084,0.11953993141651154,0.012555000372231007,0.035475485026836395,0.7766351103782654,diversity,other_candidate__fsd50k__val__57654__3444.wav,,
validation,weather_ambient,FSD50K,val,340295,340295.wav,"Toilet_flush,Gurgling,Domestic_sounds_and_home_sounds,Water",other_candidate__fsd50k__val__340295__3382.wav,212316890361f980832be86542fae354c75be1602b10d6c71c82f6c057a34b74,13,0.9216739535331726,glass_breaking,0,glass_breaking,0.4631069600582123,0.008822895586490631,0.4631069600582123,0.04452718794345856,0.029555004090070724,0.40582987666130066,0.04815808683633804,diversity,other_candidate__fsd50k__val__340295__3382.wav,,
validation,domestic_mechanical,FSD50K,val,253580,253580.wav,"Boat_and_Water_vehicle,Vehicle",other_candidate__fsd50k__val__253580__3529.wav,853b0d080736242297b45dfa5d216f22f2668b317d374e4652497f10b5cbdf71,9,0.8649469017982483,dog_bark,4,dog_bark,0.2869251072406769,0.2869251072406769,0.03790461644530296,0.12627215683460236,0.27015992999076843,0.19875295460224152,0.07998529821634293,hard_negative,other_candidate__fsd50k__val__253580__3529.wav,,
validation,domestic_mechanical,FSD50K,val,434660,434660.wav,"Engine_starting,Engine",other_candidate__fsd50k__val__434660__3717.wav,30ec877158b4f61a0092307eac1ff6f30d39faef14482e6fa1bb400f0674c17f,13,0.9745315909385681,glass_breaking,1,glass_breaking,0.7399858832359314,0.019129745662212372,0.7399858832359314,0.05957593768835068,0.04108869284391403,0.05306254327297211,0.08715710043907166,hard_negative,other_candidate__fsd50k__val__434660__3717.wav,,
validation,domestic_mechanical,FSD50K,val,196702,196702.wav,"Skateboard,Vehicle",other_candidate__fsd50k__val__196702__3725.wav,1adb2da28e679ad89da3e357f158bbb8cc84a92084d7cbf1a79df58eef01451e,13,0.9935454726219177,gunshot_gunfire,2,gunshot_gunfire,0.6658604741096497,0.0021648292895406485,0.06462709605693817,0.6658604741096497,0.06465459614992142,0.024600932374596596,0.17809203267097473,hard_negative,other_candidate__fsd50k__val__196702__3725.wav,,
validation,domestic_mechanical,FSD50K,val,385821,385821.wav,"Train,Rail_transport,Vehicle",other_candidate__fsd50k__val__385821__3689.wav,9aab6a24a2d87ea896c641b86bcaec8c5f73b5b733972cef008915bba90c5cb7,8,0.9981070756912231,siren,4,siren,0.9603848457336426,0.00028314796509221196,0.0014729934046044946,0.006308233365416527,0.9603848457336426,0.029158536344766617,0.0023922573309391737,hard_negative,other_candidate__fsd50k__val__385821__3689.wav,,
validation,domestic_mechanical,FSD50K,val,372002,372002.wav,"Train,Rail_transport,Vehicle",other_candidate__fsd50k__val__372002__3565.wav,6dbc897b535af9e9703d88c2607948cbadadbd57be07ec7d7c5e5238f3a0fb53,13,0.9989789724349976,speech,12,speech,0.9784478545188904,0.009249157272279263,0.004204903729259968,0.002034128177911043,0.005076833069324493,0.9784478545188904,0.0009871094953268766,hard_negative,other_candidate__fsd50k__val__372002__3565.wav,,
validation,domestic_mechanical,FSD50K,val,46504,46504.wav,"Idling,Engine",other_candidate__fsd50k__val__46504__3729.wav,6a6abd796f51d9b10a339d24ff0105f550b58938683bb765c1490cc6877b9b21,13,0.969325840473175,thunderstorm,5,thunderstorm,0.8266424536705017,0.008669019676744938,0.005793585442006588,0.10748428851366043,0.027088679373264313,0.02432185411453247,0.8266424536705017,hard_negative,other_candidate__fsd50k__val__46504__3729.wav,,
validation,domestic_mechanical,FSD50K,val,366441,366441.wav,"Tick-tock,Clock,Mechanisms",other_candidate__fsd50k__val__366441__3713.wav,e039bae11163eec815dedabb83422489eda36e72aef235436108ad5a042c0934,13,0.9727714657783508,glass_breaking,4,glass_breaking,0.868574857711792,0.01026834174990654,0.868574857711792,0.04643414542078972,0.00358205521479249,0.0543089434504509,0.01683167740702629,hard_negative,other_candidate__fsd50k__val__366441__3713.wav,,
validation,domestic_mechanical,ESC-50,fold_4,204612,4-204612-A-31.wav,mouse_click,other_candidate__esc50__fold_4__204612__3619.wav,b195ad3f28843f354d9335970d76ec5cf48e0316d0c581ffe1fd1a1d9075efe8,6,0.7840631604194641,glass_breaking,2,glass_breaking,0.5263480544090271,0.0032627948094159365,0.5263480544090271,0.32329052686691284,0.008691763505339622,0.0490504615008831,0.08935637027025223,diversity,other_candidate__esc50__fold_4__204612__3619.wav,,
validation,domestic_mechanical,FSD50K,val,182324,182324.wav,"Sliding_door,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__182324__3577.wav,ea070bc9c6f396708027cb7f2bc8d91807dae63e5ba0e41df98d5ac0f1a563de,2,0.47824954986572266,glass_breaking,0,glass_breaking,0.29061225056648254,0.0066216192208230495,0.29061225056648254,0.28168922662734985,0.09674245119094849,0.10733824223279953,0.21699616312980652,diversity,other_candidate__fsd50k__val__182324__3577.wav,,
validation,domestic_mechanical,FSD50K,val,157611,157611.wav,"Sawing,Engine,Tools",other_candidate__fsd50k__val__157611__3496.wav,ea2dc66580d1bc35c17bed2628d61267fcbc15c9bf92b58dc96422c00602ba6d,13,0.6495322585105896,siren,0,siren,0.37046992778778076,0.038953203707933426,0.08496692776679993,0.21878567337989807,0.37046992778778076,0.12933005392551422,0.1574942022562027,diversity,other_candidate__fsd50k__val__157611__3496.wav,,
validation,domestic_mechanical,FSD50K,val,34855,34855.wav,"Tick-tock,Clock,Mechanisms",other_candidate__fsd50k__val__34855__3549.wav,47706a199fe4acc8a7e905b284e2f012d6c8cb10ad5b1e9d9d6a1056893542dc,3,0.7751075029373169,glass_breaking,2,glass_breaking,0.677287757396698,0.0006317207007668912,0.677287757396698,0.27467676997184753,0.0043623922392725945,0.010650320909917355,0.03239107504487038,diversity,other_candidate__fsd50k__val__34855__3549.wav,,
validation,domestic_mechanical,FSD50K,val,410472,410472.wav,"Skateboard,Vehicle",other_candidate__fsd50k__val__410472__3540.wav,fb72c386899744e8e82c32ad9323f9a51d22152206211b69afabbfa8641c8bf4,13,0.6863350868225098,glass_breaking,0,thunderstorm,0.2522173225879669,0.030159583315253258,0.21452437341213226,0.1814848780632019,0.1760266125202179,0.14558717608451843,0.2522173225879669,diversity,other_candidate__fsd50k__val__410472__3540.wav,,
validation,domestic_mechanical,FSD50K,val,429939,429939.wav,"Subway_and_metro_and_underground,Rail_transport,Vehicle",other_candidate__fsd50k__val__429939__3566.wav,fd5529a1c84dcf4650d9cbff4ba451915cb3c492872425e15cdba07f5140eb84,13,0.9296087622642517,speech,2,speech,0.49862098693847656,0.03372009098529816,0.02481268160045147,0.08098232746124268,0.17515641450881958,0.49862098693847656,0.18670746684074402,diversity,other_candidate__fsd50k__val__429939__3566.wav,,
validation,domestic_mechanical,ESC-50,fold_4,160036,4-160036-A-33.wav,door_wood_creaks,other_candidate__esc50__fold_4__160036__3655.wav,d532368c1c87cc38716046c5653d590ea71563a945df3d2e5ad2d197952c0045,6,0.8036493062973022,gunshot_gunfire,2,gunshot_gunfire,0.5051296949386597,0.00609806040301919,0.07257743179798126,0.5051296949386597,0.12363157421350479,0.17208969593048096,0.12047350406646729,diversity,other_candidate__esc50__fold_4__160036__3655.wav,,
validation,domestic_mechanical,FSD50K,val,110135,110135.wav,"Bus,Motor_vehicle_(road),Vehicle",other_candidate__fsd50k__val__110135__3710.wav,468063cfe88695175b979094ea3e9873f605c66c3a5dd0496cd506bdd2af5077,9,0.7658060193061829,speech,1,speech,0.501099169254303,0.002092353068292141,0.05212251469492912,0.10244736075401306,0.238295316696167,0.501099169254303,0.10394331812858582,diversity,other_candidate__fsd50k__val__110135__3710.wav,,
validation,music,FSD50K,val,238499,238499.wav,"Female_singing,Singing,Human_voice",other_candidate__fsd50k__val__238499__3922.wav,ec125fbff37cfdbea29a4c64e3242a36f111e3b255c4d3e8f474469573c2ace4,13,0.9848398566246033,dog_bark,8,dog_bark,0.8170416951179504,0.8170416951179504,0.055302008986473083,0.005892989691346884,0.037183865904808044,0.07441376149654388,0.010165722109377384,hard_negative,other_candidate__fsd50k__val__238499__3922.wav,,
